timestamp,open,high,low,close,open_interest,funding_rate
2020-03-08T00:00:00Z,8885.25,8886.7600000000002,8000,8033.3100000000004,407472201.60000002,0.0001
2020-03-09T00:00:00Z,8034.7600000000002,8179.3100000000004,7632.0100000000002,7929.8699999999999,413377595.89999998,0.0001
2020-03-10T00:00:00Z,7929.8699999999999,8149,7728.0100000000002,7894.5600000000004,407472201.60000002,0.0001
2020-03-11T00:00:00Z,7894.5699999999997,7980,7590,7934.5200000000004,224404980.59999999,0.00010572
2020-03-12T00:00:00Z,7934.5799999999999,7966.1700000000001,4410,4800,206688797.90000001,-0.00016072999999999999
2020-03-13T00:00:00Z,4800.0100000000002,5955,3782.1300000000001,5578.6000000000004,203736100.80000001,-0.00076420999999999998
2020-03-14T00:00:00Z,5576.0500000000002,5640.5200000000004,5055.1300000000001,5172.0600000000004,197830706.59999999,-0.00047893000000000002
2020-03-15T00:00:00Z,5172.4799999999996,5940,5093.1000000000004,5361.3000000000002,191925312.40000001,-0.00028281999999999998
2020-03-16T00:00:00Z,5360.3299999999999,5365.4200000000001,4442.1199999999999,5028.9700000000003,197830706.59999999,-0.00023829999999999999
2020-03-17T00:00:00Z,5028.8599999999997,5525,4921.4499999999998,5312.6400000000003,203736100.80000001,-0.00014705999999999999
2020-03-18T00:00:00Z,5312.6400000000003,5436.1700000000001,5009.3699999999999,5393.04,215546889.30000001,-0.00015042000000000001
2020-03-19T00:00:00Z,5393.2600000000002,6400,5252.5299999999997,6162.3699999999999,203736100.80000001,-0.00015469
2020-03-20T00:00:00Z,6162.0500000000002,6900,5670,6208.3599999999997,209641495.09999999,8.3269999999999994e-05
2020-03-21T00:00:00Z,6204.5699999999997,6456.9799999999996,5860.0200000000004,6186.9799999999996,227357677.69999999,-2.8419999999999999e-05
2020-03-22T00:00:00Z,6187.04,6407.8699999999999,5734.0100000000002,5816.1899999999996,212594192.19999999,-0.00016796000000000001
2020-03-23T00:00:00Z,5816.0500000000002,6600,5688,6467.3100000000004,212594192.19999999,0.0001
2020-03-24T00:00:00Z,6465.25,6833,6371.3299999999999,6744.7200000000003,221452283.5,0.0001
2020-03-25T00:00:00Z,6744.6899999999996,6957.96,6450,6677.4300000000003,224404980.59999999,-1.6200000000000001e-05
2020-03-26T00:00:00Z,6677.4200000000001,6780,6510,6737.3599999999997,224404980.59999999,6.2230000000000006e-05
2020-03-27T00:00:00Z,6737.2700000000004,6842.5900000000001,6261,6359.1099999999997,245073860.40000001,-0.00012203
2020-03-28T00:00:00Z,6359.1099999999997,6360,6024,6236.6499999999996,262790043.09999999,-0.00023282000000000001
2020-03-29T00:00:00Z,6236.6499999999996,6266,5866.5600000000004,5881.4200000000001,256884648.90000001,-0.00064309999999999997
2020-03-30T00:00:00Z,5880.5,6599,5857.7600000000002,6394.3800000000001,265742740.19999999,-5.3829999999999998e-05
2020-03-31T00:00:00Z,6394.4499999999998,6523.2299999999996,6321.3999999999996,6410.4399999999996,268695437.30000001,-9.2369999999999998e-05
2020-04-01T00:00:00Z,6412.1400000000003,6679.9399999999996,6150.1099999999997,6642.9200000000001,239168466.19999999,-0.00019330000000000001
2020-04-02T00:00:00Z,6643.3599999999997,7198,6551,6794.0900000000001,250979254.59999999,9.0470000000000006e-05
2020-04-03T00:00:00Z,6793.8599999999997,7048,6602.1000000000004,6734.1000000000004,253931951.80000001,6.1840000000000004e-05
2020-04-04T00:00:00Z,6732.9700000000003,6990.4099999999999,6650.0100000000002,6856.9899999999998,253931951.80000001,-4.4950000000000002e-05
2020-04-05T00:00:00Z,6857.4099999999999,6895.54,6677.5200000000004,6772.7799999999997,274600831.5,2.3640000000000001e-05
2020-04-06T00:00:00Z,6772.7799999999997,7355.1400000000003,6765,7329.8999999999996,262790043.09999999,-0.00012883
2020-04-07T00:00:00Z,7329.8999999999996,7459.6899999999996,7077,7197.3199999999997,265742740.19999999,-2.7630000000000001e-05
2020-04-08T00:00:00Z,7197.3199999999997,7420,7150,7361.2799999999997,274600831.5,0.0001
2020-04-09T00:00:00Z,7360.2600000000002,7371.9200000000001,7108.0799999999999,7283.54,283458922.89999998,-5.003e-05
2020-04-10T00:00:00Z,7283.54,7295.75,6739.9799999999996,6858.9200000000001,295269711.30000001,0.0001
2020-04-11T00:00:00Z,6858.9200000000001,6944.3000000000002,6760,6876.8299999999999,289364317.10000002,0.0001
2020-04-12T00:00:00Z,6876.8400000000001,7177,6780,6903.79,286411620,7.9540000000000001e-05
2020-04-13T00:00:00Z,6903.79,6903.79,6575,6837.9099999999999,289364317.10000002,-1.2439999999999999e-05
2020-04-14T00:00:00Z,6838.04,6978,6754.2799999999997,6868.6999999999998,312985894,-0.00012803000000000001
2020-04-15T00:00:00Z,6868.5699999999997,6933,6605,6621.2399999999998,289364317.10000002,-7.0170000000000001e-05
2020-04-16T00:00:00Z,6621.25,7190,6468.2700000000004,7101.9399999999996,283458922.89999998,5.9259999999999998e-05
2020-04-17T00:00:00Z,7101.9899999999998,7148.1199999999999,6972.9799999999996,7027.5500000000002,298222408.5,-3.1319999999999998e-05
2020-04-18T00:00:00Z,7026.7799999999997,7293.0799999999999,7014.3999999999996,7248.6000000000004,289364317.10000002,-0.00019142000000000001
2020-04-19T00:00:00Z,7248.6000000000004,7266.1499999999996,7055.6000000000004,7120.7399999999998,304127802.69999999,-1.31e-05
2020-04-20T00:00:00Z,7121.3999999999996,7220,6751,6826.8299999999999,301175105.60000002,-9.1799999999999995e-05
2020-04-21T00:00:00Z,6828.9799999999996,6940,6762,6841.3699999999999,315938591.10000002,-2.6630000000000001e-05
2020-04-22T00:00:00Z,6841.3599999999997,7156.3800000000001,6818,7125.1400000000003,283458922.89999998,-0.00022340000000000001
2020-04-23T00:00:00Z,7125.1199999999999,7738,7020,7482.3900000000003,283458922.89999998,0.0001
2020-04-24T00:00:00Z,7483.96,7615.96,7388,7505,289364317.10000002,0.0001
2020-04-25T00:00:00Z,7505,7705,7431.0699999999997,7538.6700000000001,298222408.5,0.0001
2020-04-26T00:00:00Z,7539.0299999999997,7700,7480,7693.1000000000004,289364317.10000002,0.0001
2020-04-27T00:00:00Z,7693.1000000000004,7792.0200000000004,7606,7774.6199999999999,298222408.5,0.0001
2020-04-28T00:00:00Z,7773.5100000000002,7780,7659.1199999999999,7738.9799999999996,310033196.89999998,0.0001
2020-04-29T00:00:00Z,7738.5799999999999,8952.8899999999994,7710.0500000000002,8778.5699999999997,295269711.30000001,0.00013208
2020-04-30T00:00:00Z,8778.5799999999999,9460,8401,8620,315938591.10000002,0.00021071999999999999
2020-05-01T00:00:00Z,8620,9059.1800000000003,8613.5599999999995,8826.9599999999991,321843985.39999998,0.0001
2020-05-02T00:00:00Z,8825.6700000000001,9010,8753,8972.0499999999993,333654773.80000001,0.0001
2020-05-03T00:00:00Z,8972.5799999999999,9200,8712,8894.1599999999999,327749379.60000002,0.00011925
2020-05-04T00:00:00Z,8894.1499999999996,8950,8522,8871.9599999999991,339560168,0.0001
2020-05-05T00:00:00Z,8871.9200000000001,9118.5799999999999,8760,9021.8299999999999,377945230.5,0.0001
2020-05-06T00:00:00Z,9021.3600000000006,9395,8906.2099999999991,9142.9200000000001,401566807.39999998,0.0001
2020-05-07T00:00:00Z,9143.3999999999996,10067,9021,9986.3999999999996,422235687.19999999,0.00016093999999999999
2020-05-08T00:00:00Z,9986.2999999999993,10035.959999999999,9705,9800.0100000000002,436999172.80000001,0.00042036999999999999
2020-05-09T00:00:00Z,9800.0200000000004,9914.25,9520,9539.3999999999996,333654773.80000001,0.00042326000000000001
2020-05-10T00:00:00Z,9539.1000000000004,9574.8299999999999,8117,8722.7700000000004,330702076.69999999,0.0001
2020-05-11T00:00:00Z,8722.7700000000004,9168,8200,8561.5200000000004,339560168,0.0001
2020-05-12T00:00:00Z,8562.0400000000009,8978.2600000000002,8528.7800000000007,8810.7900000000009,377945230.5,0.0001
2020-05-13T00:00:00Z,8810.9899999999998,9398,8792.9899999999998,9309.3700000000008,392708716.10000002,0.0001
2020-05-14T00:00:00Z,9309.3500000000004,9939,9256.7600000000002,9791.9799999999996,413377595.89999998,0.0001
2020-05-15T00:00:00Z,9791.9699999999993,9845.6200000000008,9150,9316.4200000000001,407472201.60000002,0.0001
2020-05-16T00:00:00Z,9315.9599999999991,9588,9220,9381.2700000000004,428141081.39999998,8.0010000000000001e-05
2020-05-17T00:00:00Z,9380.8099999999995,9888,9322.1000000000004,9680.0400000000009,434046475.69999999,0.0001
2020-05-18T00:00:00Z,9681.1100000000006,9950,9464.2299999999996,9733.9300000000003,425188384.30000001,0.0001
2020-05-19T00:00:00Z,9733.9300000000003,9897.2099999999991,9474,9775.5300000000007,439951869.89999998,0.0001
2020-05-20T00:00:00Z,9775.1299999999992,9842,9326,9511.4300000000003,425188384.30000001,-9.0270000000000001e-05
2020-05-21T00:00:00Z,9511.4300000000003,9578.4699999999993,8815,9068.6499999999996,434046475.69999999,-5.1499999999999998e-05
2020-05-22T00:00:00Z,9067.5100000000002,9271,8933.5200000000004,9170,425188384.30000001,-2.092e-05
2020-05-23T00:00:00Z,9170,9307.8500000000004,9070,9179.1499999999996,422235687.19999999,0.0001
2020-05-24T00:00:00Z,9179.0100000000002,9298,8700,8720.3400000000001,431093778.60000002,6.7840000000000001e-05
2020-05-25T00:00:00Z,8718.1399999999994,8979.6599999999999,8642.7199999999993,8900.3500000000004,434046475.69999999,-3.4999999999999998e-07
2020-05-26T00:00:00Z,8900.3500000000004,9017.6700000000001,8700,8841.1800000000003,451762658.39999998,2.1039999999999998e-05
2020-05-27T00:00:00Z,8841,9225,8811.7299999999996,9204.0699999999997,451762658.39999998,-0.00011366000000000001
2020-05-28T00:00:00Z,9204.0699999999997,9625.4699999999993,9110,9575.8899999999994,454715355.5,2.618e-05
2020-05-29T00:00:00Z,9575.8700000000008,9605.2600000000002,9330,9427.0699999999997,445857264.10000002,0.0001
2020-05-30T00:00:00Z,9426.6000000000004,9740,9331.2299999999996,9697.7199999999993,436999172.80000001,0.0001
2020-05-31T00:00:00Z,9697.7199999999993,9700,9381.4099999999999,9448.2700000000004,475384235.30000001,0.0001
2020-06-01T00:00:00Z,9448.2700000000004,10380,9421.6700000000001,10200.77,413377595.89999998,0.00034479999999999998
2020-06-02T00:00:00Z,10202.709999999999,10228.99,9266,9518.0400000000009,410424898.80000001,0.0001
2020-06-03T00:00:00Z,9518.0200000000004,9690,9365.2099999999991,9666.2399999999998,428141081.39999998,0.0001
2020-06-04T00:00:00Z,9666.3199999999997,9881.6299999999992,9450,9789.0599999999995,434046475.69999999,0.0001
2020-06-05T00:00:00Z,9788.1399999999994,9854.75,9581,9621.1599999999999,434046475.69999999,0.0001
2020-06-06T00:00:00Z,9621.1700000000001,9735,9531.0499999999993,9666.2999999999993,442904567,0.0001
2020-06-07T00:00:00Z,9666.8500000000004,9802,9372.4599999999991,9746.9899999999998,451762658.39999998,0.0001
2020-06-08T00:00:00Z,9746.9899999999998,9800,9633,9782.0100000000002,451762658.39999998,0.0001
2020-06-09T00:00:00Z,9782,9877,9570,9772.4300000000003,457668052.60000002,0.0001
2020-06-10T00:00:00Z,9772.4400000000005,9992.7199999999993,9704.1800000000003,9885,460620749.69999999,0.0001
2020-06-11T00:00:00Z,9885.2199999999993,9964,9113,9280.3999999999996,448809961.19999999,0.0001
2020-06-12T00:00:00Z,9278.8799999999992,9557.1200000000008,9232.5100000000002,9465.1299999999992,445857264.10000002,-1.942e-05
2020-06-13T00:00:00Z,9464.9599999999991,9494.7299999999996,9351,9473.3400000000001,460620749.69999999,7.1019999999999994e-05
2020-06-14T00:00:00Z,9473.3400000000001,9480.9899999999998,9245,9342.1000000000004,466526143.89999998,0.0001
2020-06-15T00:00:00Z,9342.1000000000004,9495,8910.4500000000007,9426.0200000000004,460620749.69999999,-0.00015215000000000001
2020-06-16T00:00:00Z,9426.0499999999993,9589,9373.0900000000001,9525.5900000000001,472431538.10000002,7.7639999999999995e-05
2020-06-17T00:00:00Z,9526.9699999999993,9565,9236.6100000000006,9465.1399999999994,472431538.10000002,-0.00010005000000000001
2020-06-18T00:00:00Z,9465.1299999999992,9489,9280,9386.3199999999997,472431538.10000002,-1.57e-06
2020-06-19T00:00:00Z,9386.3199999999997,9438.2999999999993,9215.7900000000009,9310.2299999999996,469478841,0.0001
2020-06-20T00:00:00Z,9310.2299999999996,9395,9170.9500000000007,9358.9500000000007,463573446.80000001,-3.057e-05
2020-06-21T00:00:00Z,9358.9500000000007,9422,9281.5400000000009,9294.6900000000005,496053115.10000002,0.0001
2020-06-22T00:00:00Z,9294.6900000000005,9780,9277.0900000000001,9685.6900000000005,504911206.39999998,0.0001
2020-06-23T00:00:00Z,9685.6900000000005,9720,9577.0300000000007,9624.8899999999994,507863903.5,0.00011286
2020-06-24T00:00:00Z,9624.3299999999999,9670,9208,9296.4899999999998,490147720.80000001,0.0001
2020-06-25T00:00:00Z,9298.3299999999999,9340,9009.6900000000005,9249.4899999999998,513769297.69999999,9.4010000000000003e-05
2020-06-26T00:00:00Z,9249.4899999999998,9298,9045.4500000000007,9162.2099999999991,519674692,0.0001
2020-06-27T00:00:00Z,9162.2099999999991,9196.2399999999998,8833,9012,510816600.60000002,0.0001
2020-06-28T00:00:00Z,9012,9191,8948.0599999999995,9116.3500000000004,510816600.60000002,0.0001
2020-06-29T00:00:00Z,9116.1599999999999,9238,9024.6700000000001,9192.5599999999995,507863903.5,0.0001
2020-06-30T00:00:00Z,9192.9300000000003,9205,9064.8899999999994,9138.5499999999993,516721994.80000001,0.0001
2020-07-01T00:00:00Z,9138.0799999999999,9292,9080.1000000000004,9232,516721994.80000001,0.0001
2020-07-02T00:00:00Z,9231.9899999999998,9261.9599999999991,8940,9086.5400000000009,516721994.80000001,0.0001
2020-07-03T00:00:00Z,9086.5400000000009,9125,9037.4699999999993,9058.2600000000002,510816600.60000002,0.0001
2020-07-04T00:00:00Z,9057.7900000000009,9190,9040.0400000000009,9135.4599999999991,513769297.69999999,0.0001
2020-07-05T00:00:00Z,9135,9145.2399999999998,8893.0300000000007,9069.4099999999999,531485480.39999998,0.0001
2020-07-06T00:00:00Z,9069.4099999999999,9375,9055.9200000000001,9344.2000000000007,522627389.10000002,0.0001
2020-07-07T00:00:00Z,9342.4699999999993,9379.4200000000001,9203,9257.3899999999994,555107057.29999995,0.0001
2020-07-08T00:00:00Z,9257.3999999999996,9470,9231,9436.0599999999995,537390874.60000002,0.0001
2020-07-09T00:00:00Z,9436.0599999999995,9440.7900000000009,9160,9232.4300000000003,531485480.39999998,0.0001
2020-07-10T00:00:00Z,9232.4200000000001,9317.4799999999996,9125,9288.3400000000001,534438177.5,0.0001
2020-07-11T00:00:00Z,9288.3400000000001,9299.2800000000007,9178.25,9234.0300000000007,537390874.60000002,0.0001
2020-07-12T00:00:00Z,9234.0200000000004,9345,9157.5,9302.75,563965148.70000005,0.0001
2020-07-13T00:00:00Z,9303.3099999999995,9343.8199999999997,9200.8899999999994,9242.6200000000008,558059754.39999998,0.0001
2020-07-14T00:00:00Z,9242.6100000000006,9279.5400000000009,9113,9255.8500000000004,578728634.20000005,0.0001
2020-07-15T00:00:00Z,9255.8500000000004,9276.4899999999998,9160.5699999999997,9197.6000000000004,599397514,0.0001
2020-07-16T00:00:00Z,9197.6000000000004,9226.1499999999996,9047.25,9133.7199999999993,593492119.79999995,0.0001
2020-07-17T00:00:00Z,9133.7199999999993,9186.8299999999999,9089.8099999999995,9154.3199999999997,584634028.5,0.0001
2020-07-18T00:00:00Z,9154.3099999999995,9219.2999999999993,9121.1000000000004,9170.2800000000007,587586725.60000002,0.0001
2020-07-19T00:00:00Z,9170.2999999999993,9232.2700000000004,9101.3500000000004,9208.9899999999998,572823240,0.0001
2020-07-20T00:00:00Z,9208.9899999999998,9221.5200000000004,9131,9160.7800000000007,617113696.70000005,0.0001
2020-07-21T00:00:00Z,9160.7800000000007,9437.7299999999996,9152.7999999999993,9390,614160999.60000002,0.0001
2020-07-22T00:00:00Z,9390,9544,9261,9518.1599999999999,617113696.70000005,0.0001
2020-07-23T00:00:00Z,9518.1599999999999,9664,9440.3299999999999,9603.2700000000004,599397514,0.0001
2020-07-24T00:00:00Z,9603.2700000000004,9637,9463.4400000000005,9537.7999999999993,625971788,0.0001
2020-07-25T00:00:00Z,9538.1000000000004,9732.8999999999996,9513,9700.4200000000001,599397514,0.0001
2020-07-26T00:00:00Z,9700.4200000000001,10111,9650,9931.5400000000009,611208302.5,0.00047137999999999998
2020-07-27T00:00:00Z,9931.5400000000009,11394.860000000001,9917.2099999999991,11029.959999999999,590539422.70000005,0.0013948400000000001
2020-07-28T00:00:00Z,11029.959999999999,11242.23,10565,10906.27,623019090.89999998,0.00083620999999999999
2020-07-29T00:00:00Z,10906.27,11342.82,10812,11100.530000000001,711600004.29999995,0.00061759
2020-07-30T00:00:00Z,11100.52,11170,10831,11099.610000000001,738174278.39999998,0.00082653999999999996
2020-07-31T00:00:00Z,11099.790000000001,11444,10960,11335.459999999999,770653946.60000002,0.00027910000000000001
2020-08-01T00:00:00Z,11335.459999999999,11861,11220,11801.17,640735273.60000002,0.00095567000000000004
2020-08-02T00:00:00Z,11801.17,12123.459999999999,10518.5,11071.35,649593364.89999998,0.00025849999999999999
2020-08-03T00:00:00Z,11071.360000000001,11473,10936,11219.809999999999,649593364.89999998,0.00031113000000000001
2020-08-04T00:00:00Z,11219.68,11414.98,11000,11191.969999999999,693883821.60000002,0.00013898
2020-08-05T00:00:00Z,11191.99,11780.93,11093,11744.91,714552701.39999998,0.00038866999999999998
2020-08-06T00:00:00Z,11744.91,11900,11562.5,11762.459999999999,693883821.60000002,0.00031707000000000003
2020-08-07T00:00:00Z,11762.469999999999,11909.940000000001,11322,11594.23,679120336.10000002,0.0001
2020-08-08T00:00:00Z,11594.360000000001,11808.27,11512,11761.41,699789215.89999998,0.0001
2020-08-09T00:00:00Z,11761.02,11797.110000000001,11521.969999999999,11681.68,714552701.39999998,0.0001
2020-08-10T00:00:00Z,11681.690000000001,12067.35,11450,11892.92,714552701.39999998,0.00013371999999999999
2020-08-11T00:00:00Z,11892.9,11935,11125,11392.08,687978427.39999998,0.0001
2020-08-12T00:00:00Z,11392.09,11617.52,11150,11564.33,690931124.5,0.0001
2020-08-13T00:00:00Z,11564.34,11792.959999999999,11270.360000000001,11780,702741913,0.00017598000000000001
2020-08-14T00:00:00Z,11779.77,11850,11634.030000000001,11760.540000000001,717505398.60000002,0.0001
2020-08-15T00:00:00Z,11760.549999999999,11980,11680,11852.4,729316187,0.00015640000000000001
2020-08-16T00:00:00Z,11852.4,11931.719999999999,11686,11911,773606643.70000005,0.00026342
2020-08-17T00:00:00Z,11910.99,12468,11769.780000000001,12281.129999999999,755890461,0.0011990499999999999
2020-08-18T00:00:00Z,12281.15,12387.77,11817.93,11945.01,720458095.70000005,0.00077293000000000001
2020-08-19T00:00:00Z,11945.1,12020.08,11561,11754.59,717505398.60000002,0.00024189
2020-08-20T00:00:00Z,11754.379999999999,11888,11668,11853.549999999999,714552701.39999998,0.0001
2020-08-21T00:00:00Z,11853.540000000001,11878,11485.809999999999,11531.34,699789215.89999998,0.0001
2020-08-22T00:00:00Z,11531.23,11686,11376.809999999999,11662.959999999999,699789215.89999998,0.0001
2020-08-23T00:00:00Z,11663.51,11718.07,11514.129999999999,11648.129999999999,717505398.60000002,0.0001
2020-08-24T00:00:00Z,11648.120000000001,11824.9,11585.09,11748.200000000001,735221581.20000005,0.0001
2020-08-25T00:00:00Z,11748.190000000001,11767.85,11117.639999999999,11318.42,693883821.60000002,0.00023316
2020-08-26T00:00:00Z,11318.42,11539.32,11244,11461.43,702741913,0.0001
2020-08-27T00:00:00Z,11461.42,11592.200000000001,11125,11330.379999999999,696836518.79999995,0.0001
2020-08-28T00:00:00Z,11330.379999999999,11542.65,11276.889999999999,11526.91,693883821.60000002,0.0001
2020-08-29T00:00:00Z,11526.9,11580.02,11417.040000000001,11465.84,711600004.29999995,0.0001
2020-08-30T00:00:00Z,11465.84,11719,11458,11711.16,720458095.70000005,0.0001
2020-08-31T00:00:00Z,11711.17,11800.77,11570,11649.51,749985066.79999995,0.0001
2020-09-01T00:00:00Z,11649.51,12050.85,11515,11921.969999999999,726363489.89999998,0.00032895
2020-09-02T00:00:00Z,11921.969999999999,11954.57,11160.1,11388.540000000001,596444816.89999998,0.00021394
2020-09-03T00:00:00Z,11388.540000000001,11462.6,9960.7999999999993,10140.85,546248966,0.0001
2020-09-04T00:00:00Z,10138.290000000001,10627.049999999999,9875.5,10446.25,528532783.30000001,0.0001
2020-09-05T00:00:00Z,10446.25,10565.68,9825,10166.690000000001,543296268.89999998,0.0001
2020-09-06T00:00:00Z,10166.690000000001,10347.139999999999,9994.8600000000006,10256.200000000001,552154360.20000005,0.0001
2020-09-07T00:00:00Z,10255.889999999999,10410.75,9875,10373.440000000001,558059754.39999998,0.0001
2020-09-08T00:00:00Z,10373.450000000001,10438,9850,10126.65,549201663.10000002,0.0001
2020-09-09T00:00:00Z,10126.66,10343,9981.0100000000002,10219.200000000001,561012451.5,0.0001
2020-09-10T00:00:00Z,10219.290000000001,10483.35,10070.83,10336.870000000001,561012451.5,0.0001
2020-09-11T00:00:00Z,10336.860000000001,10397.6,10200,10387.889999999999,566917845.79999995,0.0001
2020-09-12T00:00:00Z,10387.889999999999,10477.969999999999,10269.25,10440.92,575775937.10000002,0.0001
2020-09-13T00:00:00Z,10440.67,10580.110000000001,10200,10332.83,599397514,0.0001
2020-09-14T00:00:00Z,10332.84,10750,10212.34,10671.77,590539422.70000005,-0.00022269999999999999
2020-09-15T00:00:00Z,10671.77,10930.040000000001,10606.48,10785.309999999999,631877182.29999995,-0.00011181
2020-09-16T00:00:00Z,10785.23,11093,10661.219999999999,10954.01,620066393.79999995,-5.6300000000000003e-06
2020-09-17T00:00:00Z,10954.01,11045.459999999999,10745.83,10939.99,625971788,9.4250000000000001e-05
2020-09-18T00:00:00Z,10940,11038.030000000001,10812.84,10933.389999999999,634829879.39999998,-0.0001155
2020-09-19T00:00:00Z,10933.4,11179.790000000001,10887.370000000001,11080.65,620066393.79999995,-6.4759999999999997e-05
2020-09-20T00:00:00Z,11080.639999999999,11080.639999999999,10723,10920.280000000001,596444816.89999998,-7.5060000000000003e-05
2020-09-21T00:00:00Z,10920.280000000001,10988.860000000001,10296.35,10417.219999999999,593492119.79999995,0.0001
2020-09-22T00:00:00Z,10417.219999999999,10572.709999999999,10353,10529.610000000001,599397514,4.3210000000000001e-05
2020-09-23T00:00:00Z,10529.610000000001,10537.15,10136.82,10241.459999999999,590539422.70000005,3.8170000000000002e-05
2020-09-24T00:00:00Z,10241.459999999999,10795.24,10190.93,10736.32,596444816.89999998,-0.00023219000000000001
2020-09-25T00:00:00Z,10736.33,10760.530000000001,10556.24,10686.67,608255605.39999998,0.0001
2020-09-26T00:00:00Z,10686.57,10820.940000000001,10644.68,10728.6,605302908.20000005,0.0001
2020-09-27T00:00:00Z,10728.59,10799,10594.82,10774.25,587586725.60000002,0.0001
2020-09-28T00:00:00Z,10774.26,10950,10626,10696.120000000001,605302908.20000005,0.0001
2020-09-29T00:00:00Z,10696.110000000001,10867.540000000001,10635.870000000001,10840.48,614160999.60000002,0.0001
2020-09-30T00:00:00Z,10840.58,10849.34,10665.129999999999,10776.59,590539422.70000005,7.4120000000000002e-05
2020-10-01T00:00:00Z,10776.59,10920,10437,10619.129999999999,587586725.60000002,-2.6299999999999998e-06
2020-10-02T00:00:00Z,10619.129999999999,10664.639999999999,10374,10570.4,587586725.60000002,0.0001
2020-10-03T00:00:00Z,10570.4,10603.559999999999,10496.459999999999,10542.059999999999,596444816.89999998,-2.1440000000000001e-05
2020-10-04T00:00:00Z,10542.07,10696.870000000001,10517.870000000001,10666.629999999999,623019090.89999998,-3.3810000000000003e-05
2020-10-05T00:00:00Z,10666.620000000001,10798,10615.639999999999,10792.209999999999,614160999.60000002,-1.26e-06
2020-10-06T00:00:00Z,10792.200000000001,10800,10525,10599.66,614160999.60000002,5.1100000000000002e-06
2020-10-07T00:00:00Z,10599.65,10681.870000000001,10546.17,10666.389999999999,637782576.5,2.6930000000000001e-05
2020-10-08T00:00:00Z,10666.4,10950,10530.41,10925.57,661404153.39999998,6.1279999999999996e-05
2020-10-09T00:00:00Z,10925.440000000001,11104.639999999999,10829,11050.639999999999,649593364.89999998,0.0001
2020-10-10T00:00:00Z,11050.639999999999,11491,11050.51,11293.219999999999,655498759.20000005,0.0001
2020-10-11T00:00:00Z,11293.219999999999,11445,11221,11369.02,652546062.10000002,0.0001
2020-10-12T00:00:00Z,11369.02,11720.01,11172,11528.25,643687970.70000005,0.0001
2020-10-13T00:00:00Z,11528.24,11557,11300,11420.559999999999,634829879.39999998,0.0001
2020-10-14T00:00:00Z,11420.57,11547.98,11280,11417.889999999999,634829879.39999998,0.0001
2020-10-15T00:00:00Z,11417.889999999999,11617.34,11250.83,11505.120000000001,628924485.20000005,0.0001
2020-10-16T00:00:00Z,11505.129999999999,11541.15,11200,11319.32,623019090.89999998,0.0001
2020-10-17T00:00:00Z,11319.24,11402.42,11255,11360.200000000001,637782576.5,0.0001
2020-10-18T00:00:00Z,11360.309999999999,11505,11346.219999999999,11503.139999999999,687978427.39999998,0.0001
2020-10-19T00:00:00Z,11503.139999999999,11823.99,11407.959999999999,11751.469999999999,711600004.29999995,0.0001
2020-10-20T00:00:00Z,11751.459999999999,12038.379999999999,11677.59,11909.99,723410792.79999995,2.2909999999999999e-05
2020-10-21T00:00:00Z,11910,13217.68,11886.950000000001,12780.959999999999,744079672.60000002,0.0001
2020-10-22T00:00:00Z,12780.75,13185,12678.08,12968.52,758843158.10000002,0.0001
